time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(meters),height_above_ground_at_drone_location(meters),ground_elevation_at_drone_location(meters),altitude_above_seaLevel(meters),height_sonar(meters),speed(m/s),distance(meters),mileage(meters),satellites,gpslevel,voltage(v),max_altitude(meters),max_ascent(meters),max_speed(m/s),max_distance(meters), xSpeed(m/s), ySpeed(m/s), zSpeed(m/s), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(c),altitude(meters),ascent(meters),flycStateRaw,flycState,message
127400,2026-01-27 15:34:47,60.1312856,24.5124434,60.001,60.661,15.4422892,76.1032892,0,4.98967,192.448,380.141,33,99,14.287,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -9.9, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,12.836,23.3,76.1032892,60.001,6,P-GPS,
127600,2026-01-27 15:34:48,60.1312909,24.5124579,60.002,60.652,15.4522892,76.1042892,0,5.0008,192.026,381.137,33,99,14.287,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -9.6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,12.836,23.3,76.1042892,60.002,6,P-GPS,
127800,2026-01-27 15:34:48,60.131296,24.5124718,60.001,60.641,15.4622892,76.1032892,0,4.98212,191.626,382.093,33,99,14.287,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -9.8, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,12.836,23.3,76.1032892,60.001,6,P-GPS,
128000,2026-01-27 15:34:48,60.1313015,24.5124866,60.001,60.621,15.4822892,76.1032892,0,4.9916,191.209,383.116,33,99,14.249,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.1, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.44,23.3,76.1032892,60.001,6,P-GPS,
128200,2026-01-27 15:34:48,60.1313068,24.5125011,59.999,60.589,15.5122892,76.1012892,0,5.00618,190.799,384.112,33,99,14.249,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.1, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.44,23.3,76.1012892,59.999,6,P-GPS,
128400,2026-01-27 15:34:48,60.1313123,24.5125157,59.998,60.528,15.5722892,76.1002892,0,5.01747,190.4,385.126,33,99,14.249,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -9.7, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.44,23.3,76.1002892,59.998,6,P-GPS,
128600,2026-01-27 15:34:49,60.1313176,24.5125304,59.998,60.458,15.6422892,76.1002892,0,5.03317,189.99,386.131,33,99,14.249,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -9.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.44,23.3,76.1002892,59.998,6,P-GPS,
128800,2026-01-27 15:34:49,60.1313228,24.5125444,59.998,60.388,15.7122892,76.1002892,0,5.02191,189.612,387.098,33,99,14.249,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -9.2, -3,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.44,23.3,76.1002892,59.998,6,P-GPS,
129000,2026-01-27 15:34:49,60.1313283,24.5125592,60,60.32,15.7822892,76.1022892,0,5.01421,189.217,388.121,33,99,14.083,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -9.3, -3,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.454,23.3,76.1022892,60,6,P-GPS,
129200,2026-01-27 15:34:49,60.1313337,24.5125736,60.002,60.232,15.8722892,76.1042892,0,5.00381,188.84,389.119,33,99,14.083,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -9.3, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.454,23.3,76.1042892,60.002,6,P-GPS,
129400,2026-01-27 15:34:49,60.1313392,24.512588,60.002,60.162,15.9422892,76.1042892,0,4.98822,188.474,390.124,33,99,14.083,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -9.5, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.454,23.3,76.1042892,60.002,6,P-GPS,
129600,2026-01-27 15:34:50,60.1313446,24.5126023,60.001,60.061,16.0422892,76.1032892,0,4.98103,188.111,391.118,33,99,14.083,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -9.7, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.454,23.3,76.1032892,60.001,6,P-GPS,
129800,2026-01-27 15:34:50,60.1313497,24.512616,59.999,59.979,16.1222892,76.1012892,0,4.97602,187.763,392.065,33,99,14.083,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.1, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.454,23.3,76.1012892,59.999,6,P-GPS,
130000,2026-01-27 15:34:50,60.1313553,24.5126308,59.998,59.888,16.2122892,76.1002892,0,4.99,187.397,393.095,33,99,14.27,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.3, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.334,23.3,76.1002892,59.998,6,P-GPS,
130200,2026-01-27 15:34:50,60.1313606,24.5126453,59.995,59.775,16.3222892,76.0972892,0,4.99564,187.033,394.091,33,99,14.27,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -10, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.334,23.3,76.0972892,59.995,6,P-GPS,
130400,2026-01-27 15:34:50,60.1313606,24.5126453,59.995,59.775,16.3222892,76.0972892,0,4.99564,187.033,394.091,33,99,14.27,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -10, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,53.33,-22.9,0,40,,,,,,,13.334,23.3,76.0972892,59.995,6,P-GPS,
130600,2026-01-27 15:34:51,60.1313713,24.5126744,59.993,59.573,16.5222892,76.0952892,0,4.98831,186.319,396.094,33,99,14.27,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.1, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,53.34,-22.9,0,40,,,,,,,13.334,23.3,76.0952892,59.993,6,P-GPS,
130800,2026-01-27 15:34:51,60.1313764,24.5126883,59.993,59.473,16.6222892,76.0952892,0,4.98961,185.983,397.05,33,99,14.27,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.5, -2,0,0,1024,1024,1024,1024,0,0,0,0,53.34,-22.9,0,40,,,,,,,13.334,23.3,76.0952892,59.993,6,P-GPS,
131000,2026-01-27 15:34:51,60.1313819,24.5127032,59.992,59.352,16.7422892,76.0942892,0,5.00733,185.631,398.077,33,99,14.137,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.4, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,53.34,-22.9,0,40,,,,,,,13.502,23.3,76.0942892,59.992,6,P-GPS,
131200,2026-01-27 15:34:51,60.1313873,24.5127177,59.991,59.231,16.8622892,76.0932892,0,5.01284,185.296,399.08,33,99,14.137,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -10.2, -1.7,0,0,1024,1024,1024,1024,0,0,0,0,53.34,-22.9,0,40,,,,,,,13.502,23.3,76.0932892,59.991,6,P-GPS,
131400,2026-01-27 15:34:51,60.1313927,24.5127323,59.992,59.142,16.9522892,76.0942892,0,5.0024,184.961,400.087,33,99,14.137,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.1, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,53.36,-22.89,0,40,,,,,,,13.502,23.3,76.0942892,59.992,6,P-GPS,
131600,2026-01-27 15:34:52,60.1313981,24.5127466,59.994,59.074,17.0222892,76.0962892,0,4.998,184.645,401.081,33,99,14.137,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.1, -1,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.89,0,40,,,,,,,13.502,23.3,76.0962892,59.994,6,P-GPS,
131800,2026-01-27 15:34:52,60.1314032,24.5127606,59.997,59.007,17.0922892,76.0992892,0,4.99784,184.328,402.042,32,99,14.137,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.4, -1,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.502,23.3,76.0992892,59.997,6,P-GPS,
132000,2026-01-27 15:34:52,60.1314087,24.5127754,59.999,58.939,17.1622892,76.1012892,0,5.01706,184.005,403.065,32,99,14.214,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.2, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.688,23.3,76.1012892,59.999,6,P-GPS,
132200,2026-01-27 15:34:52,60.1314141,24.5127901,60,58.91,17.1922892,76.1022892,0,5.01688,183.685,404.076,32,99,14.214,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.688,23.3,76.1022892,60,6,P-GPS,
132400,2026-01-27 15:34:52,60.1314195,24.5128046,60,58.89,17.2122892,76.1022892,0,5.01789,183.379,405.079,33,99,14.214,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.688,23.3,76.1022892,60,6,P-GPS,
132600,2026-01-27 15:34:53,60.1314249,24.5128191,59.998,58.868,17.2322892,76.1002892,0,5.01366,183.078,406.082,33,99,14.214,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -9.8, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.688,23.3,76.1002892,59.998,6,P-GPS,
132800,2026-01-27 15:34:53,60.13143,24.512833,59.998,58.848,17.2522892,76.1002892,0,5.0031,182.789,407.038,33,99,14.214,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.3, -10.2, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.688,23.3,76.1002892,59.998,6,P-GPS,
133000,2026-01-27 15:34:53,60.1314355,24.5128479,59.996,58.826,17.2722892,76.0982892,0,5.02708,182.487,408.065,33,99,14.157,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10.4, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.686,23.3,76.0982892,59.996,6,P-GPS,
133200,2026-01-27 15:34:53,60.131441,24.5128626,59.994,58.804,17.2922892,76.0962892,0,5.04704,182.199,409.083,33,99,14.157,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -11.1, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.686,23.3,76.0962892,59.994,6,P-GPS,
133400,2026-01-27 15:34:53,60.1314465,24.5128773,59.993,58.783,17.3122892,76.0952892,0,5.07523,181.916,410.102,33,99,14.157,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -10, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.686,23.3,76.0952892,59.993,6,P-GPS,
133600,2026-01-27 15:34:54,60.1314519,24.5128919,59.991,58.761,17.3322892,76.0932892,0,5.02222,181.636,411.109,33,99,14.157,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.5, -6.1, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.686,23.3,76.0932892,59.991,6,P-GPS,
133800,2026-01-27 15:34:54,60.1314569,24.5129056,59.995,58.745,17.3522892,76.0972892,0,4.80831,181.373,412.049,33,99,14.157,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -0.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,13.686,23.3,76.0972892,59.995,6,P-GPS,
134000,2026-01-27 15:34:54,60.1314569,24.5129056,59.995,58.745,17.3522892,76.0972892,0,4.80831,181.373,412.049,33,99,14.193,96.2312892,80.129,5.18578,246.661,0.3,0.4,0,53.4, -0.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,53.37,-22.9,0,40,,,,,,,14.028,23.3,76.0972892,59.995,6,P-GPS,
134200,2026-01-27 15:34:54,60.1314662,24.5129308,60.008,58.728,17.3822892,76.1102892,0,3.85709,180.909,413.787,33,99,14.193,96.2312892,80.129,5.18578,246.661,0.2,0.3,0,53.3, 9.5, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,53.38,-22.9,0,40,,,,,,,14.028,23.3,76.1102892,60.008,6,P-GPS,
134400,2026-01-27 15:34:54,60.1314698,24.5129408,60.007,58.717,17.3922892,76.1092892,0,3.22917,180.723,414.47,33,97,14.193,96.2312892,80.129,5.18578,246.661,0.2,0.3,0,53.4, 9.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,53.44,-22.9,0,40,,,,,,,14.028,23.3,76.1092892,60.007,6,P-GPS,
134600,2026-01-27 15:34:55,60.1314698,24.5129408,60.007,58.717,17.3922892,76.1092892,0,3.22917,180.723,414.47,33,97,14.193,96.2312892,80.129,5.18578,246.661,0.2,0.3,0,53.4, 9.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,53.44,-22.9,0,40,,,,,,,14.028,23.3,76.1092892,60.007,6,P-GPS,
134800,2026-01-27 15:34:55,60.1314729,24.512949,60.003,58.703,17.4022892,76.1052892,0,2.68344,180.582,415.04,33,97,14.193,96.2312892,80.129,5.18578,246.661,0.2,0.2,0,53.5, 7.4, -1.2,0,0,1024,1024,1024,1024,0,0,0,0,53.46,-22.9,0,40,,,,,,,14.028,23.3,76.1052892,60.003,6,P-GPS,
135000,2026-01-27 15:34:55,60.1314775,24.5129619,60.001,58.681,17.4222892,76.1032892,0,1.95707,180.345,415.919,33,98,14.163,96.2312892,80.129,5.18578,246.661,0.1,0.2,0,53.5, 0.8, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,53.46,-22.9,0,40,,,,,,,13.46,23.4,76.1032892,60.001,6,P-GPS,
135200,2026-01-27 15:34:55,60.1314775,24.5129619,60.001,58.681,17.4222892,76.1032892,0,1.95707,180.345,415.919,33,98,14.163,96.2312892,80.129,5.18578,246.661,0.1,0.2,0,53.5, 0.8, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,53.46,-22.9,0,40,,,,,,,13.46,23.4,76.1032892,60.001,6,P-GPS,
135400,2026-01-27 15:34:55,60.1314795,24.5129674,60.002,58.682,17.4222892,76.1042892,0,1.784,180.248,416.296,33,99,14.163,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.4, -1.7, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,53.49,-22.9,0,40,,,,,,,13.46,23.4,76.1042892,60.002,6,P-GPS,
135600,2026-01-27 15:34:56,60.1314813,24.5129724,60,58.67,17.4322892,76.1022892,0,1.66786,180.159,416.638,33,99,14.163,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.5, -2.5, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,53.5,-22.9,0,40,,,,,,,13.46,23.4,76.1022892,60,6,P-GPS,
135800,2026-01-27 15:34:56,60.131483,24.5129772,59.998,58.658,17.4422892,76.1002892,0,1.57944,180.072,416.964,33,97,14.163,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.6, -2.5, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,53.5,-22.9,0,40,,,,,,,13.46,23.4,76.1002892,59.998,6,P-GPS,
136000,2026-01-27 15:34:56,60.1314846,24.5129814,60.002,58.652,17.4522892,76.1042892,0,1.47051,180.005,417.257,33,97,14.187,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.4, -1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,53.5,-22.89,0,40,,,,,,,13.61,23.4,76.1042892,60.002,6,P-GPS,
136200,2026-01-27 15:34:56,60.1314861,24.5129855,60.007,58.657,17.4522892,76.1092892,0,1.30934,179.935,417.538,33,97,14.187,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.5, 0.5, -3,0,0,1024,1024,1024,1024,0,0,0,0,53.5,-22.9,0,40,,,,,,,13.61,23.4,76.1092892,60.007,6,P-GPS,
136400,2026-01-27 15:34:56,60.1314873,24.5129889,60.007,58.657,17.4522892,76.1092892,0,1.10085,179.874,417.769,33,98,14.187,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.4, 1.6, -3.4,0,0,1024,1024,1024,1024,0,0,0,0,53.51,-22.9,0,40,,,,,,,13.61,23.4,76.1092892,60.007,6,P-GPS,
136600,2026-01-27 15:34:57,60.1314886,24.5129921,60.005,58.645,17.4622892,76.1072892,0,0.883375,179.829,417.998,33,98,14.187,96.2312892,80.129,5.18578,246.661,0.1,0.1,0,53.6, 1.4, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,53.53,-22.91,0,40,,,,,,,13.61,23.4,76.1072892,60.005,6,P-GPS,
136800,2026-01-27 15:34:57,60.1314894,24.512994,60.003,58.643,17.4622892,76.1052892,0,0.670671,179.804,418.136,33,98,14.187,96.2312892,80.129,5.18578,246.661,0,0.1,0,53.6, 1.2, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,53.54,-22.9,0,40,,,,,,,13.61,23.4,76.1052892,60.003,6,P-GPS,
137000,2026-01-27 15:34:57,60.1314904,24.5129961,59.997,58.637,17.4622892,76.0992892,0,0.296468,179.786,418.297,33,98,14.204,96.2312892,80.129,5.18578,246.661,0,0,0,53.6, 1, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.52,-22.9,0,40,,,,,,,12.96,23.4,76.0992892,59.997,6,P-GPS,
137200,2026-01-27 15:34:57,60.1314906,24.5129965,59.995,58.625,17.4722892,76.0972892,0,0.150712,179.783,418.328,33,98,14.204,96.2312892,80.129,5.18578,246.661,0,0,0,53.5, -0.4, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.51,-3.71,0,40,,,,,,,12.96,23.4,76.0972892,59.995,6,P-GPS,
137400,2026-01-27 15:34:57,60.1314907,24.5129967,59.994,58.624,17.4722892,76.0962892,0,0.0629682,179.781,418.344,33,98,14.204,96.2312892,80.129,5.18578,246.661,0,0,0,53.5, -1.9, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,53.5,0,0,40,,,,,,,12.96,23.4,76.0962892,59.994,6,P-GPS,
137600,2026-01-27 15:34:58,60.1314907,24.5129967,59.994,58.624,17.4722892,76.0962892,0,0.0629682,179.781,418.344,33,98,14.204,96.2312892,80.129,5.18578,246.661,0,0,0,53.5, -1.9, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,53.5,0,0,40,,,,,,,12.96,23.4,76.0962892,59.994,6,P-GPS,
137800,2026-01-27 15:34:58,60.1314907,24.5129968,59.99,58.62,17.4722892,76.0922892,0,0.0205183,179.777,418.349,33,98,14.204,96.2312892,80.129,5.18578,246.661,0,0,0,53.5, -2.8, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,53.5,0,0,40,,,,,,,12.96,23.4,76.0922892,59.99,6,P-GPS,
138000,2026-01-27 15:34:58,60.1314907,24.5129968,59.987,58.617,17.4722892,76.0892892,0,0.00860232,179.777,418.349,33,99,14.144,96.2312892,80.129,5.18578,246.661,0,0,0,53.1, -3.4, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,53.53,0,0,40,,,,,,,13.336,23.4,76.0892892,59.987,6,P-GPS,
138200,2026-01-27 15:34:58,60.1314907,24.5129969,59.987,58.617,17.4722892,76.0892892,0,0.0234094,179.773,418.355,33,99,14.144,96.2312892,80.129,5.18578,246.661,0,0,0,53.5, -3.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,53.68,0,0,40,,,,,,,13.336,23.4,76.0892892,59.987,6,P-GPS,
138400,2026-01-27 15:34:58,60.1314907,24.512997,60.003,58.633,17.4722892,76.1052892,0,0.021587,179.769,418.36,32,99,14.144,96.2312892,80.129,5.18578,246.661,0,0,0,53.7, -2.8, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,53.75,0,0,40,,,,,,,13.336,23.4,76.1052892,60.003,6,P-GPS,
138600,2026-01-27 15:34:59,60.1314907,24.5129971,60.019,58.649,17.4722892,76.1212892,0,0.0139284,179.764,418.366,32,99,14.144,96.2312892,80.129,5.18578,246.661,0,0,0,53.7, -2.6, -3.2,0,0,1024,1024,1024,1024,0,0,0,0,53.76,0,0,40,,,,,,,13.336,23.4,76.1212892,60.019,6,P-GPS,
138800,2026-01-27 15:34:59,60.1314906,24.512997,60.049,58.679,17.4722892,76.1512892,0,0.0236008,179.761,418.378,33,99,14.144,96.2312892,80.129,5.18578,246.661,0,0,0,53.7, -3, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,53.73,0,0,40,,,,,,,13.336,23.4,76.1512892,60.049,6,P-GPS,
139000,2026-01-27 15:34:59,60.1314906,24.5129969,60.116,58.746,17.4722892,76.2182892,0,0.0347851,179.766,418.384,33,99,14.178,96.2312892,80.129,5.18578,246.661,0,0,0.1,53.8, -3.4, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,53.72,0,0,40,,,,,,,14.234,23.4,76.2182892,60.116,6,P-GPS,
139200,2026-01-27 15:34:59,60.1314906,24.5129967,60.247,58.877,17.4722892,76.3492892,0,0.0327567,179.774,418.395,33,99,14.178,96.2312892,80.129,5.18578,246.661,0,0,0.1,53.7, -3.5, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,53.68,0,0,40,,,,,,,14.234,23.4,76.3492892,60.247,6,P-GPS,
139400,2026-01-27 15:34:59,60.1314906,24.5129966,60.453,59.083,17.4722892,76.5552892,0,0.0241868,179.779,418.4,33,99,14.178,96.2312892,80.129,5.18578,246.661,0,0,0.1,53.8, -3.9, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.67,0,0,40,,,,,,,14.234,23.4,76.5552892,60.453,6,P-GPS,
139600,2026-01-27 15:35:00,60.1314906,24.5129966,60.742,59.372,17.4722892,76.8442892,0,0.00316228,179.779,418.4,33,99,14.178,96.2312892,80.129,5.18578,246.661,0,0,0.2,53.6, -3.9, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.62,0,0,40,,,,,,,14.234,23.4,76.8442892,60.742,6,P-GPS,
139800,2026-01-27 15:35:00,60.1314907,24.5129967,61.109,59.739,17.4722892,77.2112892,0,0.0297321,179.781,418.413,33,99,14.178,96.2312892,80.129,5.18578,246.661,0,0,0.2,53.5, -3.3, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,53.61,0,0,40,,,,,,,14.234,23.4,77.2112892,61.109,6,P-GPS,
140000,2026-01-27 15:35:00,60.1314907,24.5129969,61.557,60.187,17.4722892,77.6592892,0,0.0446542,179.773,418.424,33,99,14.158,96.2312892,80.129,5.18578,246.661,0,0,0.3,53.6, -2.5, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.62,0,0,40,,,,,,,18.992,23.4,77.6592892,61.557,6,P-GPS,
140200,2026-01-27 15:35:00,60.1314908,24.512997,62.1,60.73,17.4722892,78.2022892,0,0.0332415,179.776,418.436,33,99,14.158,96.2312892,80.129,5.18578,246.661,0,0,0.3,53.6, -2, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,53.62,0,0,40,,,,,,,18.992,23.4,78.2022892,62.1,6,P-GPS,
140400,2026-01-27 15:35:00,60.1314909,24.5129971,62.744,61.374,17.4722892,78.8462892,0,0.0167631,179.779,418.449,33,99,14.158,96.2312892,80.129,5.18578,246.661,0,0,0.4,53.6, -2.1, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,53.62,0,0,40,,,,,,,18.992,23.4,78.8462892,62.744,6,P-GPS,
140600,2026-01-27 15:35:01,60.1314908,24.512997,63.474,62.104,17.4722892,79.5762892,0,0.0102956,179.776,418.461,33,99,14.158,96.2312892,80.129,5.18578,246.661,0,0,0.4,53.6, -2.2, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,53.63,0,0,40,,,,,,,18.992,23.4,79.5762892,63.474,6,P-GPS,
140800,2026-01-27 15:35:01,60.1314908,24.512997,64.282,62.912,17.4722892,80.3842892,0,0.0158114,179.776,418.461,33,99,14.158,96.2312892,80.129,5.18578,246.661,0,0,0.4,53.7, -2.4, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,53.63,0,0,40,,,,,,,18.992,23.4,80.3842892,64.282,6,P-GPS,
141000,2026-01-27 15:35:01,60.1314907,24.512997,65.147,63.777,17.4722892,81.2492892,0,0.0184391,179.769,418.472,33,99,13.952,96.2312892,80.129,5.18578,246.661,0,0,0.5,53.7, -2.4, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,53.63,0,0,40,,,,,,,24.322,23.4,81.2492892,65.147,6,P-GPS,
141200,2026-01-27 15:35:01,60.1314907,24.512997,66.084,64.714,17.4722892,82.1862892,0,0.0226274,179.769,418.472,33,99,13.952,96.2312892,80.129,5.18578,246.661,0,0,0.5,53.7, -2.4, -2,0,0,1024,1024,1024,1024,0,0,0,0,53.62,0,0,40,,,,,,,24.322,23.4,82.1862892,66.084,6,P-GPS,
141400,2026-01-27 15:35:01,60.1314906,24.5129969,67.077,65.707,17.4722892,83.1792892,0,0.0206155,179.766,418.485,33,99,13.952,96.2312892,80.129,5.18578,246.661,0,0,0.5,53.7, -2.6, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,53.62,0,0,40,,,,,,,24.322,23.4,83.1792892,67.077,6,P-GPS,
141600,2026-01-27 15:35:02,60.1314906,24.5129969,68.121,66.751,17.4722892,84.2232892,0,0.00632456,179.766,418.485,33,99,13.952,96.2312892,80.129,5.18578,246.661,0,0,0.5,53.6, -2.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,53.61,0,0,40,,,,,,,24.322,23.4,84.2232892,68.121,6,P-GPS,
141800,2026-01-27 15:35:02,60.1314906,24.5129969,69.188,67.818,17.4722892,85.2902892,0,0.00316228,179.766,418.485,33,99,13.952,96.2312892,80.129,5.18578,246.661,0,0,0.5,53.5, -2.2, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,53.59,0,0,40,,,,,,,24.322,23.4,85.2902892,69.188,6,P-GPS,
142000,2026-01-27 15:35:02,60.1314906,24.512997,70.249,68.879,17.4722892,86.3512892,0,0.00761577,179.761,418.49,33,99,13.825,96.2312892,80.129,5.18578,246.661,0,0,0.5,53.5, -2.1, -2.1,0,0,1024,1024,1024,1024,0,0,0,0,53.6,0,0,40,,,,,,,25.422,23.4,86.3512892,70.249,6,P-GPS,
